Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,109494050,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.849578584,0.063930414,18200000.0,44700000.0,109000000,49,109000000,36500000.0,63200000.0,109000000,616,109000000,54700000.0,77400000.0,109000000,5237,0,0,0,0,136,104,0.036531665,0.027398749,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5286.0,0.0,5286,5286,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109488859,4,3,530,0,520,0,132.5,258.3763405,0,0,0.0,0.0,4.840675159,0.063933446,18200000.0,44700000.0,109000000,32,109000000,36500000.0,63200000.0,109000000,619,109000000,54700000.0,77400000.0,109000000,5219,0,0,0,0,136,104,0.036533397,0.027400048,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0.0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5269.0,0.0,5269,5269,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109483643,4,3,525,0,520,0,131.25,259.1773846,0,0,0.0,0.0,4.795236856,0.063936491,18200000.0,44700000.0,109000000,47,109000000,36500000.0,63200000.0,109000000,588,109000000,54700000.0,77400000.0,109000000,5236,0,0,0,0,136,104,0.036535138,0.027401353,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75.0,131.25,0.0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5284.0,0.0,5284,5284,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109478452,4,3,535,0,520,0,133.75,257.5970691,0,0,0.0,0.0,4.886806401,0.063939523,18200000.0,44700000.0,109000000,44,109000000,36500000.0,63200000.0,109000000,616,109000000,54700000.0,77400000.0,109000000,5238,0,0,0,0,136,104,0.03653687,0.027402653,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0.0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5282.0,0.0,5282,5282,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109473298,4,3,530,0,520,0,132.5,258.3763405,0,0,0.0,0.0,4.841363234,0.063942533,18200000.0,44700000.0,109000000,74,109000000,36500000.0,63200000.0,109000000,619,109000000,54700000.0,77400000.0,109000000,5240,0,0,0,0,136,104,0.03653859,0.027403943,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0.0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5318.0,0.0,5318,5318,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109468104,4,3,526,0,520,0,131.5,259.0154436,0,0,0.0,0.0,4.805052621,0.063945567,18200000.0,44700000.0,109000000,62,109000000,36500000.0,63200000.0,109000000,620,109000000,54700000.0,77400000.0,109000000,5220,0,0,0,0,136,104,0.036540324,0.027405243,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0.0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5297.0,0.0,5297,5297,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109462863,4,3,526,0,520,0,131.5,259.0154436,0,0,0.0,0.0,4.805282683,0.063948629,18200000.0,44700000.0,109000000,14,109000000,36500000.0,63200000.0,109000000,621,109000000,54700000.0,77400000.0,109000000,5206,0,0,0,0,136,104,0.036542074,0.027406555,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0.0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5257.0,0.0,5257,5257,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109457664,4,3,530,0,520,0,132.5,258.3763405,0,0,0.0,0.0,4.842054733,0.063951666,18200000.0,44700000.0,109000000,24,109000000,36500000.0,63200000.0,109000000,587,109000000,54700000.0,77400000.0,109000000,5252,0,0,0,0,136,104,0.036543809,0.027407857,0,520,66.25,183.3760773,33626.78571,0,0,0,1,0,0,0,0,0,75.71428571,132.5,0.0,136,0,0,0,0,0,0,4,530,3,0,29200,235,2,32,5276.0,0.0,5276,5276,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109442091,4,3,529,0,520,0,132.25,258.5348139,0,0,0.0,0.0,4.833606478,0.063960766,18200000.0,44700000.0,109000000,60,109000000,36500000.0,63200000.0,109000000,623,109000000,54700000.0,77400000.0,109000000,5277,0,0,0,0,136,104,0.036549009,0.027411757,0,520,66.125,183.4202337,33642.98214,0,0,0,1,0,0,0,0,0,75.57142857,132.25,0.0,136,0,0,0,0,0,0,4,529,3,0,29200,235,2,32,5337.0,0.0,5337,5337,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109436891,4,3,526,0,520,0,131.5,259.0154436,0,0,0.0,0.0,4.806423092,0.063963805,18200000.0,44700000.0,109000000,86,109000000,36500000.0,63200000.0,109000000,588,109000000,54700000.0,77400000.0,109000000,5233,0,0,0,0,136,104,0.036550746,0.027413059,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0.0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5327.0,0.0,5327,5327,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109452457,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.869694245,0.063954709,18200000.0,44700000.0,109000000,20,109000000,36500000.0,63200000.0,109000000,613,109000000,54700000.0,77400000.0,109000000,5270,0,0,0,0,136,104,0.036545548,0.027409161,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5290.0,0.0,5290,5290,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109447222,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.851653521,0.063957768,18200000.0,44700000.0,109000000,14,109000000,36500000.0,63200000.0,109000000,609,109000000,54700000.0,77400000.0,109000000,5187,0,0,0,0,136,104,0.036547296,0.027410472,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5203.0,0.0,5203,5203,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109431679,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.861480742,0.063966852,18200000.0,44700000.0,109000000,66,109000000,36500000.0,63200000.0,109000000,618,109000000,54700000.0,77400000.0,109000000,5234,0,0,0,0,136,104,0.036552487,0.027414365,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5301.0,0.0,5301,5301,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109426487,4,3,528,0,520,0,132.0,258.6941566,0,0,0.0,0.0,4.825157185,0.063969887,18200000.0,44700000.0,109000000,47,109000000,36500000.0,63200000.0,109000000,626,109000000,54700000.0,77400000.0,109000000,5393,0,0,0,0,136,104,0.036554221,0.027415666,0,520,66.0,183.4650609,33659.42857,0,0,0,1,0,0,0,0,0,75.42857143,132.0,0.0,136,0,0,0,0,0,0,4,528,3,0,29200,235,2,32,5454.0,0.0,5454,5454,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109421474,4,3,539,0,520,0,134.75,256.9894615,0,0,0.0,0.0,4.925906957,0.063972818,18200000.0,44700000.0,109000000,45,109000000,36500000.0,63200000.0,109000000,829,109000000,54700000.0,77400000.0,109000000,5466,0,0,0,0,136,104,0.036555896,0.027416922,0,520,67.375,183.0089284,33492.26786,0,0,0,1,0,0,0,0,0,77.0,134.75,0.0,136,0,0,0,0,0,0,4,539,3,0,29200,235,2,32,5511.0,0.0,5511,5511,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109410897,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.862404153,0.063979002,18200000.0,44700000.0,109000000,17,109000000,36500000.0,63200000.0,109000000,615,109000000,54700000.0,77400000.0,109000000,5237,0,0,0,0,136,104,0.03655943,0.027419572,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5254.0,0.0,5254,5254,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109416067,4,3,537,0,520,0,134.25,257.2915013,0,0,0.0,0.0,4.907871529,0.063975979,18200000.0,44700000.0,109000000,14,109000000,36500000.0,63200000.0,109000000,599,109000000,54700000.0,77400000.0,109000000,5194,0,0,0,0,136,104,0.036557702,0.027418277,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0.0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5253.0,0.0,5253,5253,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109405749,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.853492662,0.063982012,18200000.0,44700000.0,109000000,28,109000000,36500000.0,63200000.0,109000000,618,109000000,54700000.0,77400000.0,109000000,5203,0,0,0,0,136,104,0.03656115,0.027420862,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5254.0,0.0,5254,5254,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109400547,4,3,526,0,520,0,131.5,259.0154436,0,0,0.0,0.0,4.808019836,0.063985055,18200000.0,44700000.0,109000000,45,109000000,36500000.0,63200000.0,109000000,619,109000000,54700000.0,77400000.0,109000000,5245,0,0,0,0,136,104,0.036562888,0.027422166,0,520,65.75,183.5567254,33693.07143,0,0,0,1,0,0,0,0,0,75.14285714,131.5,0.0,136,0,0,0,0,0,0,4,526,3,0,29200,235,2,32,5293.0,0.0,5293,5293,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109395351,4,3,539,0,520,0,134.75,256.9894615,0,0,0.0,0.0,4.927083236,0.063988094,18200000.0,44700000.0,109000000,15,109000000,36500000.0,63200000.0,109000000,617,109000000,54700000.0,77300000.0,109000000,5259,0,0,0,0,136,104,0.036564625,0.027423469,0,520,67.375,183.0089284,33492.26786,0,0,0,1,0,0,0,0,0,77.0,134.75,0.0,136,0,0,0,0,0,0,4,539,3,0,29200,235,2,32,5274.0,0.0,5274,5274,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109390169,4,3,527,0,520,0,131.75,258.854367,0,0,0.0,0.0,4.817617569,0.063991125,18200000.0,44700000.0,109000000,48,109000000,36500000.0,63200000.0,109000000,586,109000000,54700000.0,77300000.0,109000000,5238,0,0,0,0,136,104,0.036566357,0.027424768,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0.0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5318.0,0.0,5318,5318,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109379720,4,3,539,0,520,0,134.75,256.9894615,0,0,0.0,0.0,4.927787345,0.063997238,18200000.0,44700000.0,109000000,16,109000000,36500000.0,63100000.0,109000000,638,109000000,54700000.0,77300000.0,109000000,5372,0,0,0,0,136,104,0.03656985,0.027427388,0,520,67.375,183.0089284,33492.26786,0,0,0,1,0,0,0,0,0,77.0,134.75,0.0,136,0,0,0,0,0,0,4,539,3,0,29200,235,2,32,5401.0,0.0,5401,5401,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109384871,4,3,535,0,520,0,133.75,257.5970691,0,0,0.0,0.0,4.890987164,0.063994225,18200000.0,44700000.0,109000000,39,109000000,36500000.0,63100000.0,109000000,595,109000000,54700000.0,77300000.0,109000000,5239,0,0,0,0,136,104,0.036568128,0.027426096,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0.0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5278.0,0.0,5278,5278,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109374698,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.882299195,0.064000177,18200000.0,44600000.0,109000000,40,109000000,36500000.0,63100000.0,109000000,790,109000000,54700000.0,77300000.0,109000000,5405,0,0,0,0,136,104,0.03657153,0.027428647,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5453.0,0.0,5453,5453,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109369309,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.87339643,0.06400333,18200000.0,44600000.0,109000000,50,109000000,36500000.0,63100000.0,109000000,587,109000000,54700000.0,77300000.0,109000000,5233,0,0,0,0,136,104,0.036573332,0.027429999,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5292.0,0.0,5292,5292,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109364114,4,3,539,0,520,0,134.75,256.9894615,0,0,0.0,0.0,4.928490528,0.06400637,18200000.0,44600000.0,109000000,18,109000000,36500000.0,63100000.0,109000000,619,109000000,54700000.0,77300000.0,109000000,5248,0,0,0,0,136,104,0.036575069,0.027431302,0,520,67.375,183.0089284,33492.26786,0,0,0,1,0,0,0,0,0,77.0,134.75,0.0,136,0,0,0,0,0,0,4,539,3,0,29200,235,2,32,5266.0,0.0,5266,5266,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109353716,4,3,527,0,520,0,131.75,258.854367,0,0,0.0,0.0,4.819223519,0.064012457,18200000.0,44600000.0,109000000,16,109000000,36500000.0,63100000.0,109000000,627,109000000,54700000.0,77300000.0,109000000,5225,0,0,0,0,136,104,0.036578547,0.02743391,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0.0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5245.0,0.0,5245,5245,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109358947,4,3,525,0,520,0,131.25,259.1773846,0,0,0.0,0.0,4.800704601,0.064009395,18200000.0,44600000.0,109000000,47,109000000,36500000.0,63100000.0,109000000,639,109000000,54700000.0,77300000.0,109000000,5239,0,0,0,0,136,104,0.036576797,0.027432598,0,520,65.625,183.6035617,33710.26786,0,0,0,1,0,0,0,0,0,75.0,131.25,0.0,136,0,0,0,0,0,0,4,525,3,0,29200,235,2,32,5288.0,0.0,5288,5288,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109348540,4,3,538,0,520,0,134.5,257.1400397,0,0,0.0,0.0,4.920047401,0.064015487,18200000.0,44600000.0,109000000,14,109000000,36400000.0,63100000.0,109000000,592,109000000,54700000.0,77300000.0,109000000,5375,0,0,0,0,136,104,0.036580278,0.027435209,0,520,67.25,183.0470275,33506.21429,0,0,0,1,0,0,0,0,0,76.85714286,134.5,0.0,136,0,0,0,0,0,0,4,538,3,0,29200,235,2,32,5389.0,0.0,5389,5389,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109338134,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.865640015,0.064021579,18200000.0,44600000.0,109000000,48,109000000,36400000.0,63100000.0,109000000,626,109000000,54700000.0,77300000.0,109000000,5238,0,0,0,0,136,104,0.03658376,0.02743782,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5286.0,0.0,5286,5286,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109343490,4,3,538,0,520,0,134.5,257.1400397,0,0,0.0,0.0,4.920274632,0.064018443,18200000.0,44600000.0,109000000,41,109000000,36400000.0,63100000.0,109000000,771,109000000,54700000.0,77300000.0,109000000,5414,0,0,0,0,136,104,0.036581968,0.027436476,0,520,67.25,183.0470275,33506.21429,0,0,0,1,0,0,0,0,0,76.85714286,134.5,0.0,136,0,0,0,0,0,0,4,538,3,0,29200,235,2,32,5455.0,0.0,5455,5455,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109332954,4,3,536,0,520,0,134.0,257.443845,0,0,0.0,0.0,4.902456034,0.064024612,18200000.0,44600000.0,109000000,26,109000000,36400000.0,63100000.0,109000000,613,109000000,54700000.0,77300000.0,109000000,5258,0,0,0,0,136,104,0.036585493,0.02743912,0,520,67.0,183.1252499,33534.85714,0,0,0,1,0,0,0,0,0,76.57142857,134.0,0.0,136,0,0,0,0,0,0,4,536,3,0,29200,235,2,32,5284.0,0.0,5284,5284,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109327757,4,3,537,0,520,0,134.25,257.2915013,0,0,0.0,0.0,4.911835884,0.064027656,18200000.0,44600000.0,109000000,47,109000000,36400000.0,63100000.0,109000000,596,109000000,54700000.0,77300000.0,109000000,5205,0,0,0,0,136,104,0.036587232,0.027440424,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0.0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5276.0,0.0,5276,5276,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109322585,4,3,536,0,520,0,134.0,257.443845,0,0,0.0,0.0,4.90292102,0.064030685,18200000.0,44600000.0,109000000,19,109000000,36400000.0,63100000.0,109000000,617,109000000,54700000.0,77300000.0,109000000,5332,0,0,0,0,136,104,0.036588963,0.027441722,0,520,67.0,183.1252499,33534.85714,0,0,0,1,0,0,0,0,0,76.57142857,134.0,0.0,136,0,0,0,0,0,0,4,536,3,0,29200,235,2,32,5351.0,0.0,5351,5351,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109317368,4,3,532,0,520,0,133.0,258.0620081,0,0,0.0,0.0,4.866564296,0.064033741,18200000.0,44600000.0,109000000,75,109000000,36400000.0,63100000.0,109000000,657,109000000,54700000.0,77300000.0,109000000,5221,0,0,0,0,136,104,0.036590709,0.027443032,0,520,66.5,183.2897784,33595.14286,0,0,0,1,0,0,0,0,0,76.0,133.0,0.0,136,0,0,0,0,0,0,4,532,3,0,29200,235,2,32,5305.0,0.0,5305,5305,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109312176,4,3,539,0,520,0,134.75,256.9894615,0,0,0.0,0.0,4.930832225,0.064036782,18200000.0,44600000.0,109000000,68,109000000,36400000.0,63100000.0,109000000,631,109000000,54700000.0,77300000.0,109000000,5334,0,0,0,0,136,104,0.036592447,0.027444335,0,520,67.375,183.0089284,33492.26786,0,0,0,1,0,0,0,0,0,77.0,134.75,0.0,136,0,0,0,0,0,0,4,539,3,0,29200,235,2,32,5430.0,0.0,5430,5430,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109296587,4,3,534,0,520,0,133.5,257.751172,0,0,0.0,0.0,4.885788428,0.064045916,18200000.0,44600000.0,109000000,86,109000000,36400000.0,63100000.0,109000000,654,109000000,54600000.0,77300000.0,109000000,5251,0,0,0,0,136,104,0.036597666,0.02744825,0,520,66.75,183.206168,33564.5,0,0,0,1,0,0,0,0,0,76.28571429,133.5,0.0,136,0,0,0,0,0,0,4,534,3,0,29200,235,2,32,5368.0,0.0,5368,5368,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109307191,4,3,536,0,520,0,134.0,257.443845,0,0,0.0,0.0,4.903611511,0.064039703,18200000.0,44600000.0,109000000,30,109000000,36400000.0,63100000.0,109000000,834,109000000,54700000.0,77300000.0,109000000,5480,0,0,0,0,136,104,0.036594116,0.027445587,0,520,67.0,183.1252499,33534.85714,0,0,0,1,0,0,0,0,0,76.57142857,134.0,0.0,136,0,0,0,0,0,0,4,536,3,0,29200,235,2,32,5541.0,0.0,5541,5541,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109301773,4,3,531,0,520,0,132.75,258.218738,0,0,0.0,0.0,4.858109667,0.064042877,18200000.0,44600000.0,109000000,19,109000000,36400000.0,63100000.0,109000000,654,109000000,54700000.0,77300000.0,109000000,5253,0,0,0,0,136,104,0.03659593,0.027446947,0,520,66.375,183.332592,33610.83929,0,0,0,1,0,0,0,0,0,75.85714286,132.75,0.0,136,0,0,0,0,0,0,4,531,3,0,29200,235,2,32,5369.0,0.0,5369,5369,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109291388,4,3,535,0,520,0,133.75,257.5970691,0,0,0.0,0.0,4.895170697,0.064048962,18200000.0,44600000.0,109000000,41,109000000,36400000.0,63100000.0,109000000,641,109000000,54600000.0,77300000.0,109000000,5190,0,0,0,0,136,104,0.036599407,0.027449555,0,520,66.875,183.1653722,33549.55357,0,0,0,1,0,0,0,0,0,76.42857143,133.75,0.0,136,0,0,0,0,0,0,4,535,3,0,29200,235,2,32,5260.0,0.0,5260,5260,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109286192,4,3,527,0,520,0,131.75,258.854367,0,0,0.0,0.0,4.822201143,0.064052008,18200000.0,44600000.0,109000000,14,109000000,36400000.0,63100000.0,109000000,618,109000000,54600000.0,77300000.0,109000000,5230,0,0,0,0,136,104,0.036601147,0.02745086,0,520,65.875,183.5105583,33676.125,0,0,0,1,0,0,0,0,0,75.28571429,131.75,0.0,136,0,0,0,0,0,0,4,527,3,0,29200,235,2,32,5244.0,0.0,5244,5244,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109281053,4,3,537,0,520,0,134.25,257.2915013,0,0,0.0,0.0,4.913935081,0.06405502,18200000.0,44600000.0,109000000,43,109000000,36400000.0,63100000.0,109000000,608,109000000,54600000.0,77300000.0,109000000,5231,0,0,0,0,136,104,0.036602868,0.027452151,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0.0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5280.0,0.0,5280,5280,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,109275840,4,3,533,0,520,0,133.25,257.9061522,0,0,0.0,0.0,4.877564885,0.064058075,18200000.0,44600000.0,109000000,15,109000000,36400000.0,63100000.0,109000000,621,109000000,54600000.0,77300000.0,109000000,5246,0,0,0,0,136,104,0.036604615,0.027453461,0,520,66.625,183.2476369,33579.69643,0,0,0,1,0,0,0,0,0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5263.0,0.0,5263,5263,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,102689743,14,3,5720,6,520,0,408.5714286,221.4239631,6,0,2.0,3.464101615,55.76019408,0.165547206,6418108.938,13200000.0,51300000,52,103000000,7899204.231,14400000.0,51300000,633,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136332993,0.029214213,0,520,318.1111111,260.4218047,67819.51634,0,0,0,1,0,0,0,0,0,336.8235294,408.5714286,2.0,456,0,0,0,0,0,0,14,5720,3,6,29200,0,11,32,3209701.0,4538444.667,6418866,536,19300000.0,18800000.0,51300000,5751014,DoS Slowhttptest
80,102684731,14,3,5720,6,520,0,408.5714286,221.4239631,6,0,2.0,3.464101615,55.76291572,0.165555286,6417795.688,13200000.0,51300000,42,103000000,7898822.231,14400000.0,51300000,779,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136339647,0.029215639,0,520,318.1111111,260.4218047,67819.51634,0,0,0,1,0,0,0,0,0,336.8235294,408.5714286,2.0,456,0,0,0,0,0,0,14,5720,3,6,29200,0,11,32,3207117.0,4534738.013,6413661,573,19300000.0,18800000.0,51300000,5750734,DoS Slowhttptest
80,119703287,18,3,5720,6,520,0,317.7777778,260.8482894,6,0,2.0,3.464101615,47.83494375,0.175433779,5985164.35,12100000.0,52400000,77,120000000,7041364.0,12900000.0,52400000,637,105000000,52300000.0,29500000.0,73200000,31500000,0,0,0,0,616,100,0.150371811,0.025061968,0,520,260.2727273,265.8422701,70672.11255,0,0,0,1,0,0,0,0,0,272.6666667,317.7777778,2.0,616,0,0,0,0,0,0,18,5720,3,6,29200,0,11,32,4517685.667,3918820.02,7008407,570,17700000.0,17900000.0,52400000,5303002,DoS Slowhttptest
80,119698140,18,3,5720,6,520,0,317.7777778,260.8482894,6,0,2.0,3.464101615,47.83700064,0.175441323,5984907.0,12100000.0,52400000,19,120000000,7041059.882,12900000.0,52400000,551,105000000,52300000.0,29500000.0,73200000,31500000,0,0,0,0,616,100,0.150378277,0.025063046,0,520,260.2727273,265.8422701,70672.11255,0,0,0,1,0,0,0,0,0,272.6666667,317.7777778,2.0,616,0,0,0,0,0,0,18,5720,3,6,29200,0,11,32,4518601.667,3919707.54,7011194,556,17700000.0,17900000.0,52400000,5302961,DoS Slowhttptest
80,103693074,15,3,5720,6,520,0,381.3333333,238.0236083,6,0,2.0,3.464101615,55.22066016,0.173589222,6099592.588,12900000.0,51300000,72,104000000,7406640.143,13900000.0,51300000,684,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,496,100,0.144657685,0.028931537,0,520,301.3684211,263.3966613,69377.80117,0,0,0,1,0,0,0,0,0,318.1111111,381.3333333,2.0,496,0,0,0,0,0,0,15,5720,3,6,29200,0,11,32,3707294.0,5242049.855,7413983,605,19300000.0,18800000.0,51300000,5750839,DoS Slowhttptest
80,63091435,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110950084,10500000.0,11900000.0,32000000,996014,63100000,10500000.0,11900000.0,32000000,996014,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110950084,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011946.0,0.0,7011946,7011946,18700000.0,12200000.0,32000000,8015745,DoS Slowhttptest
